Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/10/2017
Code Year    Age        Exposure
PRT  1998     41        70541.65
PRT  1998     42        70413.15
PRT  1998     43        70496.93
PRT  1998     44        68636.09
PRT  1998     45        69108.60
PRT  1998     46        68757.78
PRT  1998     47        68833.59
PRT  1998     48        66793.94
PRT  1998     49        68289.56
PRT  1998     50        65949.42
PRT  1998     51        61868.87
PRT  1998     52        64913.07
PRT  1998     53        63722.22
PRT  1998     54        60189.20
PRT  1998     55        58659.15
PRT  1999     12        56898.58
PRT  1999     13        58588.52
PRT  1999     14        62258.16
PRT  1999     15        65111.33
PRT  1999     16        68160.82
PRT  1999     17        70255.95
PRT  1999     18        71977.86
PRT  1999     19        73474.21
PRT  1999     20        74923.06
PRT  1999     21        77687.02
PRT  1999     22        81662.17
PRT  1999     23        83264.35
PRT  1999     24        81579.80
PRT  1999     25        79778.66
PRT  1999     26        79763.55
PRT  1999     27        78739.32
PRT  1999     28        77446.45
PRT  1999     29        75413.72
PRT  1999     30        74512.64
PRT  1999     31        75432.24
PRT  1999     32        75518.82
PRT  1999     33        76992.87
PRT  1999     34        77919.05
PRT  1999     35        77001.39
PRT  1999     36        76706.53
PRT  1999     37        76809.95
PRT  1999     38        76067.29
PRT  1999     39        74168.18
PRT  1999     40        73086.23
PRT  1999     41        72918.75
PRT  1999     42        70858.74
PRT  1999     43        70635.31
PRT  1999     44        70754.23
PRT  1999     45        68895.03
PRT  1999     46        69379.91
PRT  1999     47        68944.69
PRT  1999     48        68942.55
PRT  1999     49        66976.54
PRT  1999     50        68133.34
PRT  1999     51        66150.26
PRT  1999     52        61961.70
PRT  1999     53        64952.95
PRT  1999     54        63712.48
PRT  1999     55        60093.73
PRT  2000     12        55652.69
PRT  2000     13        57642.88
PRT  2000     14        59448.50
PRT  2000     15        62850.48
PRT  2000     16        66035.62
PRT  2000     17        69028.82
PRT  2000     18        70997.31
PRT  2000     19        72887.02
PRT  2000     20        74334.93
PRT  2000     21        75234.08
PRT  2000     22        78036.12
PRT  2000     23        82149.57
PRT  2000     24        83689.92
PRT  2000     25        81620.38
PRT  2000     26        79967.59
PRT  2000     27        79807.30
PRT  2000     28        78604.38
PRT  2000     29        77708.90
PRT  2000     30        75612.15
PRT  2000     31        74820.76
PRT  2000     32        75705.75
PRT  2000     33        75845.72
PRT  2000     34        77591.04
PRT  2000     35        78568.60
PRT  2000     36        77697.14
PRT  2000     37        77289.72
PRT  2000     38        77352.94
PRT  2000     39        76794.05
PRT  2000     40        74626.37
PRT  2000     41        73471.45
PRT  2000     42        73481.93
PRT  2000     43        70947.80
PRT  2000     44        71068.71
PRT  2000     45        71185.39
PRT  2000     46        69145.46
PRT  2000     47        69647.90
PRT  2000     48        69193.01
PRT  2000     49        69354.02
PRT  2000     50        67081.94
PRT  2000     51        68460.53
PRT  2000     52        66518.22
PRT  2000     53        61655.08
PRT  2000     54        65234.18
PRT  2000     55        63797.24
PRT  2001     12        55775.68
PRT  2001     13        56179.61
PRT  2001     14        58257.51
PRT  2001     15        59730.45
PRT  2001     16        63445.11
PRT  2001     17        66566.89
PRT  2001     18        69657.27
PRT  2001     19        71765.03
PRT  2001     20        73610.25
PRT  2001     21        74633.39
PRT  2001     22        75806.22
PRT  2001     23        78793.84
PRT  2001     24        82980.48
PRT  2001     25        84138.77
PRT  2001     26        82126.11
PRT  2001     27        80350.83
PRT  2001     28        80011.45
PRT  2001     29        79169.24
PRT  2001     30        78055.91
PRT  2001     31        75974.19
PRT  2001     32        75106.86
PRT  2001     33        76051.37
PRT  2001     34        76457.90
PRT  2001     35        78183.60
PRT  2001     36        79189.71
PRT  2001     37        78253.84
PRT  2001     38        77865.31
PRT  2001     39        78060.90
PRT  2001     40        77331.18
PRT  2001     41        74991.10
PRT  2001     42        73999.39
PRT  2001     43        73609.52
PRT  2001     44        71343.02
PRT  2001     45        71448.33
PRT  2001     46        71407.52
PRT  2001     47        69384.79
PRT  2001     48        69896.84
PRT  2001     49        69545.48
PRT  2001     50        69582.90
PRT  2001     51        67345.01
PRT  2001     52        68791.91
PRT  2001     53        66216.57
PRT  2001     54        61946.12
PRT  2001     55        65397.16
PRT  2002     12        55791.89
PRT  2002     13        56060.88
PRT  2002     14        56396.05
PRT  2002     15        58400.77
PRT  2002     16        59767.90
PRT  2002     17        63455.51
PRT  2002     18        66685.60
PRT  2002     19        69781.87
PRT  2002     20        71874.71
PRT  2002     21        73764.26
PRT  2002     22        74949.28
PRT  2002     23        76255.12
PRT  2002     24        79381.44
PRT  2002     25        83641.65
PRT  2002     26        84820.71
PRT  2002     27        82840.20
PRT  2002     28        81120.16
PRT  2002     29        80805.78
PRT  2002     30        79917.54
PRT  2002     31        78740.22
PRT  2002     32        76667.08
PRT  2002     33        75770.74
PRT  2002     34        76729.11
PRT  2002     35        77028.67
PRT  2002     36        78715.82
PRT  2002     37        79690.73
PRT  2002     38        78703.57
PRT  2002     39        78290.98
PRT  2002     40        78437.87
PRT  2002     41        77670.51
PRT  2002     42        75299.20
PRT  2002     43        74315.83
PRT  2002     44        73855.55
PRT  2002     45        71564.24
PRT  2002     46        71673.33
PRT  2002     47        71581.92
PRT  2002     48        69544.73
PRT  2002     49        70037.29
PRT  2002     50        69688.73
PRT  2002     51        69697.17
PRT  2002     52        67432.14
PRT  2002     53        68853.74
PRT  2002     54        66285.65
PRT  2002     55        62015.29
PRT  2003     12        56072.46
PRT  2003     13        56067.71
PRT  2003     14        56273.40
PRT  2003     15        56574.01
PRT  2003     16        58475.24
PRT  2003     17        59769.60
PRT  2003     18        63530.52
PRT  2003     19        66730.99
PRT  2003     20        69818.84
PRT  2003     21        71901.13
PRT  2003     22        73866.80
PRT  2003     23        75174.76
PRT  2003     24        76576.86
PRT  2003     25        79829.63
PRT  2003     26        84158.69
PRT  2003     27        85345.18
PRT  2003     28        83415.76
PRT  2003     29        81723.20
PRT  2003     30        81466.58
PRT  2003     31        80508.97
PRT  2003     32        79275.87
PRT  2003     33        77212.09
PRT  2003     34        76330.38
PRT  2003     35        77217.26
PRT  2003     36        77474.47
PRT  2003     37        79136.50
PRT  2003     38        80081.00
PRT  2003     39        79056.63
PRT  2003     40        78607.09
PRT  2003     41        78723.28
PRT  2003     42        77944.01
PRT  2003     43        75564.55
PRT  2003     44        74533.72
PRT  2003     45        74059.16
PRT  2003     46        71745.30
PRT  2003     47        71820.11
PRT  2003     48        71714.06
PRT  2003     49        69661.21
PRT  2003     50        70145.05
PRT  2003     51        69780.19
PRT  2003     52        69765.60
PRT  2003     53        67461.91
PRT  2003     54        68891.96
PRT  2003     55        66315.86
PRT  2004     12        56134.61
PRT  2004     13        56255.22
PRT  2004     14        56232.68
PRT  2004     15        56397.86
PRT  2004     16        56640.42
PRT  2004     17        58458.87
PRT  2004     18        59732.06
PRT  2004     19        63461.22
PRT  2004     20        66603.65
PRT  2004     21        69676.55
PRT  2004     22        71769.51
PRT  2004     23        73774.74
PRT  2004     24        75175.11
PRT  2004     25        76670.76
PRT  2004     26        80036.81
PRT  2004     27        84424.99
PRT  2004     28        85633.09
PRT  2004     29        83746.29
PRT  2004     30        82110.85
PRT  2004     31        81885.50
PRT  2004     32        80885.66
PRT  2004     33        79598.33
PRT  2004     34        77586.11
PRT  2004     35        76654.79
PRT  2004     36        77519.11
PRT  2004     37        77757.54
PRT  2004     38        79397.94
PRT  2004     39        80327.33
PRT  2004     40        79275.76
PRT  2004     41        78803.57
PRT  2004     42        78913.87
PRT  2004     43        78119.97
PRT  2004     44        75714.85
PRT  2004     45        74657.21
PRT  2004     46        74170.40
PRT  2004     47        71839.43
PRT  2004     48        71895.57
PRT  2004     49        71783.89
PRT  2004     50        69707.73
PRT  2004     51        70187.18
PRT  2004     52        69800.87
PRT  2004     53        69745.23
PRT  2004     54        67455.60
PRT  2004     55        68885.78
PRT  2005     12        56061.38
PRT  2005     13        56269.38
PRT  2005     14        56395.49
PRT  2005     15        56373.48
PRT  2005     16        56479.65
PRT  2005     17        56684.18
PRT  2005     18        58470.47
PRT  2005     19        59660.99
PRT  2005     20        63329.37
PRT  2005     21        66418.30
PRT  2005     22        69504.27
PRT  2005     23        71581.06
PRT  2005     24        73613.77
PRT  2005     25        75101.65
PRT  2005     26        76679.81
PRT  2005     27        80159.28
PRT  2005     28        84618.39
PRT  2005     29        85836.42
PRT  2005     30        84007.19
PRT  2005     31        82408.30
PRT  2005     32        82233.96
PRT  2005     33        81184.51
PRT  2005     34        79866.48
PRT  2005     35        77871.25
PRT  2005     36        76916.08
PRT  2005     37        77763.65
PRT  2005     38        77985.17
PRT  2005     39        79619.67
PRT  2005     40        80521.37
PRT  2005     41        79455.19
PRT  2005     42        78973.84
PRT  2005     43        79063.53
PRT  2005     44        78259.78
PRT  2005     45        75810.70
PRT  2005     46        74752.94
PRT  2005     47        74251.50
PRT  2005     48        71902.70
PRT  2005     49        71952.32
PRT  2005     50        71823.34
PRT  2005     51        69730.79
PRT  2005     52        70203.79
PRT  2005     53        69777.64
PRT  2005     54        69732.31
PRT  2005     55        67450.28
PRT  2006     12        54021.75
PRT  2006     13        56203.64
PRT  2006     14        56405.14
PRT  2006     15        56552.72
PRT  2006     16        56518.80
PRT  2006     17        56578.96
PRT  2006     18        56807.83
PRT  2006     19        58510.23
PRT  2006     20        59606.92
PRT  2006     21        63218.10
PRT  2006     22        66285.97
PRT  2006     23        69365.15
PRT  2006     24        71425.02
PRT  2006     25        73470.77
PRT  2006     26        75044.77
PRT  2006     27        76704.00
PRT  2006     28        80302.81
PRT  2006     29        84816.80
PRT  2006     30        86055.85
PRT  2006     31        84270.57
PRT  2006     32        82714.20
PRT  2006     33        82582.48
PRT  2006     34        81499.80
PRT  2006     35        80177.84
PRT  2006     36        78161.42
PRT  2006     37        77168.87
PRT  2006     38        78016.78
PRT  2006     39        78213.09
PRT  2006     40        79833.03
PRT  2006     41        80719.49
PRT  2006     42        79633.96
PRT  2006     43        79148.70
PRT  2006     44        79209.10
PRT  2006     45        78386.73
PRT  2006     46        75928.47
PRT  2006     47        74857.34
PRT  2006     48        74324.73
PRT  2006     49        71975.89
PRT  2006     50        72012.56
PRT  2006     51        71860.41
PRT  2006     52        69764.82
PRT  2006     53        70208.96
PRT  2006     54        69784.46
PRT  2006     55        69752.50
PRT  2007     12        52740.76
PRT  2007     13        54189.07
