"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","ex","lagTFR"
"533","FRATNP",1997,1.726,3551007,1901328,1967330,2103226,2188293,2166074,2134252,2142426,14602929,1.70219611421791,0.293880700234864,0.00477,78.43,1.6996
"534","FRATNP",1998,1.764,3535263,1923145,1903764,2112990,2179356,2164300,2135211,2141365,14560131,1.69963038107281,0.294801331114397,0.00471,78.6,1.7202
"535","FRATNP",1999,1.792,3559842,1925633,1851515,2113159,2155651,2178587,2139985,2128564,14493094,1.71936330503342,0.294540972410722,0.00442,78.76,1.746
"536","FRATNP",2000,1.875,3603888,1928040,1836428,2091631,2137239,2194360,2151784,2128103,14467585,1.74370608501695,0.292299647798855,0.00458,79.06,1.7782
"537","FRATNP",2001,1.877,3658742,1915932,1868518,2044717,2131323,2203595,2162110,2122120,14448315,1.77260767085989,0.289033011807951,0.00454,79.23,1.8068
"538","FRATNP",2002,1.865,3698839,1915852,1909681,1979485,2137062,2210823,2173455,2132470,14458828,1.79073110213359,0.284708207331881,0.00415,79.43,1.8346
"539","FRATNP",2003,1.874,3736250,1918810,1938294,1925191,2155981,2210536,2179103,2136368,14464283,1.80816083313635,0.282155154182202,0.0041,79.43,1.8566
"540","FRATNP",2004,1.898,3756435,1945310,1950000,1878889,2165703,2195865,2201210,2145877,14482854,1.81559829298838,0.279267608442369,0.004,80.35,1.8778
"541","FRATNP",2005,1.92,3774106,1965701,1961500,1867246,2148756,2180723,2218272,2158243,14500441,1.82192679519195,0.276957231852466,0.00369,80.34,1.8868
"542","FRATNP",2006,1.981,3762487,1970662,1958771,1903491,2104636,2176371,2228583,2168911,14511425,1.81494298457939,0.276204921294773,0.0038,80.76,1.9076
"543","FRATNP",2007,1.96,3783904,1952594,1949302,1944404,2042944,2183460,2238287,2179408,14490399,1.82792261275897,0.275171718873994,0.00367,80.98,1.9266
"544","FRATNP",2008,1.991,3802193,1939753,1935086,1968920,1987936,2204889,2234957,2183791,14455332,1.84121340139403,0.273729859680843,0.00372,81.06,1.95
"545","FRATNP",2009,1.99,3832455,1910351,1945472,1973676,1938894,2214565,2219719,2201810,14404487,1.86241863386041,0.27162161345975,0.00376,81.18,1.9684
"546","FRATNP",2010,2.017,3857040,1887073,1944512,1975336,1924092,2196467,2199155,2217533,14344168,1.88224789335987,0.2718476247629,0.00359,81.43,1.9878
"547","FRATNP",2011,1.997,3881587,1870903,1933971,1959371,1956997,2149713,2196015,2225489,14292459,1.9010800730651,0.27401638864243,0.00337,81.8,1.991
"548","FRATNP",2012,1.993,3879144,1846068,1919240,1949306,2001259,2087449,2203920,2231955,14239197,1.90699012029962,0.277442962549082,0.00345,81.74,1.9976
"549","FRATNP",2013,1.974,3878245,1839909,1902089,1934418,2031572,2033445,2225120,2229459,14196012,1.9123479889986,0.279373531101552,0.00355,81.97,1.9942
"550","FRATNP",2014,1.975,3852915,1859919,1866230,1947294,2038918,1989157,2233588,2219121,14154227,1.90546647301898,0.281626965570073,0.00342,82.41,1.9912
"551","FRATNP",2015,1.925,3833430,1875503,1835213,1946832,2045221,1980094,2215590,2203261,14101714,1.90288996075229,0.28308991375091,NA,NA,1.9728
"552","DEUTNP",1956,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","DEUTNP",1957,2.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","DEUTNP",1958,2.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","DEUTNP",1959,2.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","DEUTNP",1960,2.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3012
"557","DEUTNP",1961,2.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.346
"558","DEUTNP",1962,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3792
"559","DEUTNP",1963,2.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4264
"560","DEUTNP",1964,2.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4598
"561","DEUTNP",1965,2.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4864
"562","DEUTNP",1966,2.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.499
"563","DEUTNP",1967,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.501
"564","DEUTNP",1968,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4706
"565","DEUTNP",1969,2.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4058
"566","DEUTNP",1970,2.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3114
"567","DEUTNP",1971,1.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.203
"568","DEUTNP",1972,1.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0598
"569","DEUTNP",1973,1.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.899
"570","DEUTNP",1974,1.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.762
"571","DEUTNP",1975,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6522
"572","DEUTNP",1976,1.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5606
"573","DEUTNP",1977,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5158
"574","DEUTNP",1978,1.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5048
"575","DEUTNP",1979,1.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4992
"576","DEUTNP",1980,1.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5154
"577","DEUTNP",1981,1.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5198
"578","DEUTNP",1982,1.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.519
"579","DEUTNP",1983,1.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5046
"580","DEUTNP",1984,1.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4824
"581","DEUTNP",1985,1.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.445
"582","DEUTNP",1986,1.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.422
"583","DEUTNP",1987,1.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4076
"584","DEUTNP",1988,1.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4142
"585","DEUTNP",1989,1.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4214
"586","DEUTNP",1990,1.455,4362748,2242884,3174379,3325416,2922948,2747992,2286275,2767843,19467737,1.56871011766802,0.320959955438067,0.00707,75.35,1.4376
"587","DEUTNP",1991,1.334,4483631,2119677,3071618,3382411,3026864,2772019,2468955,2500369,19341913,1.62266353902016,0.331367171385788,0.00651,75.56,1.4216
"588","DEUTNP",1992,1.3,4472359,2032695,2947062,3415865,3134033,2816000,2604994,2307201,19257850,1.62564943646357,0.34011574500788,0.00604,76.01,1.3948
"589","DEUTNP",1993,1.284,4424684,2010294,2798455,3433194,3243771,2868291,2700440,2280905,19335350,1.60187366662615,0.345324237730375,0.00576,76.09,1.3592
"590","DEUTNP",1994,1.249,4312748,2025900,2608802,3397733,3356959,2930509,2765711,2265560,19351174,1.56007258267638,0.349058511902172,0.00546,76.39,1.3244
"591","DEUTNP",1995,1.257,4176486,2051869,2434937,3315283,3433958,3009827,2800256,2300982,19347112,1.51109902087712,0.34885005059153,0.00525,76.56,1.2848
"592","DEUTNP",1996,1.329,4025907,2114898,2303666,3204587,3479239,3105604,2821743,2483958,19513695,1.44418312369851,0.342519753434703,0.00505,76.79,1.2838
"593","DEUTNP",1997,1.381,3979991,2159846,2205626,3068467,3498023,3202898,2860449,2618156,19613465,1.42044952281507,0.33479499925179,0.00489,77.22,1.3
"594","DEUTNP",1998,1.368,3967514,2193829,2160478,2887705,3480711,3288048,2898163,2704846,19613780,1.41597376946208,0.324690906087455,0.00457,77.58,1.3168
"595","DEUTNP",1999,1.376,3939731,2209953,2163193,2683147,3418974,3378527,2946141,2762409,19562344,1.40975524200985,0.311931995470481,0.00447,77.81,1.3422
"596","DEUTNP",2000,1.4,3943150,2222139,2188045,2512984,3330124,3445847,3018252,2793378,19510769,1.41470846177309,0.299481173704635,0.00435,78.06,1.3708
"597","DEUTNP",2001,1.367,3939632,2210553,2248477,2380084,3211448,3479106,3104939,2811091,19445698,1.4181760922133,0.287545965179548,0.00419,78.41,1.3784
"598","DEUTNP",2002,1.362,3888838,2219836,2301086,2291697,3078409,3492964,3199742,2847755,19431489,1.40091508170064,0.276361013816286,0.00416,78.48,1.3746
"599","DEUTNP",2003,1.362,3800199,2233435,2340853,2261716,2910375,3479204,3287044,2887774,19400401,1.37117748236235,0.26659711827606,0.00418,78.55,1.3734
"600","DEUTNP",2004,1.382,3719439,2263438,2358083,2274047,2717272,3423703,3380828,2939534,19356905,1.3450535093291,0.257857286585846,0.00412,79.13,1.3746
"601","DEUTNP",2005,1.364,3651828,2285203,2363370,2298400,2549826,3332600,3445421,3010422,19285242,1.32551077139711,0.251395652696502,0.00386,79.26,1.3674
"602","DEUTNP",2006,1.357,3565717,2307588,2342578,2351593,2416926,3211826,3474672,3093648,19198831,1.30008014550469,0.248375487028351,0.00378,79.59,1.3654
"603","DEUTNP",2007,1.399,3497853,2270732,2333531,2383446,2316493,3068266,3479092,3181878,19033438,1.28641872267112,0.246930638595087,0.0039,79.74,1.3728
"604","DEUTNP",2008,1.409,3461435,2213573,2330463,2406352,2276482,2895182,3457873,3263880,18843805,1.28583611430919,0.24850787831863,0.00352,79.83,1.3822
"605","DEUTNP",2009,1.385,3437645,2139696,2347885,2412006,2281125,2701510,3397752,3353940,18633914,1.29138274438746,0.251859646878267,0.00345,79.93,1.3828
"606","DEUTNP",2010,1.42,3400288,2066550,2361077,2408800,2298847,2534903,3304164,3414530,18388871,1.2943707093274,0.256005221854022,0.00345,80.09,1.394
"607","DEUTNP",2011,1.391,3396550,1986627,2385311,2387875,2351609,2405624,3186122,3444575,18147743,1.31012710506205,0.261161071103994,0.0036,80.36,1.4008
"608","DEUTNP",2012,1.41,3386586,1962863,2360933,2393546,2393758,2316886,3052471,3454255,17934712,1.32179998206829,0.266929516347963,0.00329,80.5,1.403
"609","DEUTNP",2013,1.42,3392242,1965895,2326120,2417248,2438615,2294667,2894516,3443166,17780227,1.33551129577817,0.273104668461207,0.0033,80.46,1.4052
"610","HUN",1950,2.6,807106,382324,398474,411876,248971,396431,358878,330277,2527231,2.23554633509956,0.26149054043734,0.08598,62.07,NA
"611","HUN",1951,2.529,842420,373697,395163,411063,276330,370895,371314,326409,2524871,2.33554110289199,0.272248760431721,0.08211,62.45,NA
"612","HUN",1952,2.469,869314,369372,388885,407981,317202,336085,376067,331279,2526871,2.40819495732073,0.286988532457731,0.06872,64.01,NA
"613","HUN",1953,2.753,877355,364015,388284,398620,361820,293572,384115,335047,2525473,2.43181574303111,0.301107950867026,0.07367,63.84,NA
"614","HUN",1954,2.975,896735,362224,383298,396018,402200,255274,386139,342752,2527905,2.48314117816927,0.315762657220109,0.06276,65.41,2.6652
"615","HUN",1955,2.808,931994,360571,378813,395856,406904,246147,389183,351740,2529214,2.57944088558738,0.317395048422158,0.0581,66.85,2.7068
"616","HUN",1956,2.603,948906,363587,370845,392988,407020,273367,364662,363921,2536390,2.61881729544747,0.315412062025162,0.0562,66.03,2.7216
"617","HUN",1957,2.295,948826,357297,359297,380255,399022,310400,327991,366956,2501218,2.65541907982431,0.311559008451083,0.05819,66.39,2.6868
"618","HUN",1958,2.186,932368,362348,352110,377712,388499,352423,285477,373273,2491842,2.61917729936328,0.307487794169935,0.05607,67.4,2.5734
"619","HUN",1959,2.089,891411,365221,350323,372501,385954,391928,247539,375068,2488534,2.50745097314322,0.304779842268581,0.05078,67.31,2.3962
"620","HUN",1960,2.024,827906.03,375030.54,349392.45,367799.95,386340.47,395897.24,239229.49,377568.76,2491258.9,2.32627054939974,0.302714591405976,0.04664,68.08,2.2394
"621","HUN",1961,1.939,771911.72,370095.57,352889.68,359720.3,382891.6,396126.13,265429.44,353846.33,2480999.05,2.17790572713037,0.299319703487996,0.04301,69.01,2.1066
"622","HUN",1962,1.795,725209.67,368646.7,354348.35,355683.45,376324.23,393676.84,305177.51,320461.89,2474318.97,2.05166259950713,0.295842083771439,0.0459,67.94,2.0066
"623","HUN",1963,1.825,691413.93,371828.32,360417.13,350534.47,375282.73,385073.77,348141.09,279990.13,2471267.64,1.95846756201607,0.293702385064209,0.04314,68.96,1.9344
"624","HUN",1964,1.822,667461.49,380866.95,362458.45,348503.54,370202.08,382535.4,387358.01,242809,2474733.43,1.88797321495754,0.290417388510406,0.03986,69.46,1.881
"625","HUN",1965,1.831,650637.51,384122.29,371406.28,347148.27,365464.07,382777.39,391396.95,234870.58,2477185.83,1.838563144857,0.2876701179903,0.03884,69.15,1.8424
"626","HUN",1966,1.899,638496.67,400123.79,366571.52,350403.38,357514.26,379492.71,391708.33,260809.48,2506623.47,1.78306664063909,0.282418818970047,0.03901,69.9,1.8344
"627","HUN",1967,2.027,637917.54,414368.45,365270.69,351484.45,353559.04,373176.02,389149.02,300292.35,2547300.02,1.75300229456285,0.27678070288713,0.03822,69.48,1.8808
"628","HUN",1968,2.081,656920.04,418621.93,368391.17,357339.98,348445.29,372352.59,380823.33,342549.75,2588524.04,1.77647192335907,0.272659345284659,0.03626,69.31,1.932
"629","HUN",1969,2.052,679056.59,428596.52,377577.45,359218.71,346323.46,367393.67,378218.58,381374.66,2638703.05,1.8014138157759,0.267382178528956,0.0356,69.38,1.978
"630","HUN",1970,1.989,701431,446141,381123,367817,344764,362755,378476,385287,2666363,1.84146607194894,0.267248307901062,0.03551,69.21,2.0096
"631","HUN",1971,1.941,719967.14,454801.6,397342.6,363228.9,347960.73,354962.55,375410.16,385920.6,2679627.14,1.88077285259919,0.265406190056726,0.03491,69.1,2.018
"632","HUN",1972,1.94,733243.71,457503.84,411737.45,362060.05,348975.27,351072.91,369452.58,383354.67,2684156.77,1.91222287288384,0.264900816504842,0.03343,69.74,2.0006
"633","HUN",1973,1.942,738296.22,449811.94,416030.45,365308.86,354741.5,346097.44,368787.94,375224.69,2676002.82,1.93126610382272,0.269076831540858,0.03404,69.6,1.9728
"634","HUN",1974,2.288,740154.59,430177.64,425736.25,374464.85,356762.9,343981.56,364059.06,372621.17,2667803.43,1.94207791763728,0.274093563932482,0.03711,69.32,2.02
"635","HUN",1975,2.366,771698.63,399857.04,442857.05,378114.05,365295.1,342386.15,359616.24,372949.9,2661075.53,2.02996508332854,0.279364167465025,0.03346,69.37,2.0954
"636","HUN",1976,2.25,813088.61,372921.22,451762.64,394305.65,360324.47,345624.32,351750.18,369745.9,2646434.38,2.15067500370064,0.285149756858887,0.02911,69.66,2.1572
"637","HUN",1977,2.168,847580.96,350301.52,454469.33,408823.95,358934.06,346651.79,347552.95,364035.15,2630768.75,2.25525969167758,0.291837893391428,0.02566,69.93,2.2028
"638","HUN",1978,2.078,872349.25,334300.42,447557.42,412844.45,362123.85,351928.48,342681.93,363421.41,2614857.96,2.33528736298931,0.296371088546622,0.02364,69.47,2.23
"639","HUN",1979,2.018,884586.26,323367,428427.1,422360.7,371081.3,353800.81,340355.95,358689.86,2598082.72,2.3833359008677,0.305395203121169,0.0231,69.68,2.176
"640","HUN",1980,1.915,865704,315740,398759,439376,374673,362018,338601,354267,2583434,2.34568717451268,0.315103463065052,0.02203,69.09,2.0858
"641","HUN",1981,1.882,822055.95,309722.66,371223.15,447801.74,390456.63,356333.48,341391.41,345776.89,2562705.96,2.24543577757941,0.32709892710438,0.02037,69.15,2.0122
"642","HUN",1982,1.806,781033.09,308365.36,348035.75,449721.53,404497.7,354452.47,341915.59,340905.25,2547893.65,2.14578486429369,0.335264868688691,0.01934,69.36,1.9398
"643","HUN",1983,1.761,738124.9,316817.25,331486.04,442284.1,407785.09,357281.43,346504.41,335656.75,2537815.07,2.03595382542984,0.334961045841689,0.01858,68.93,1.8764
"644","HUN",1984,1.774,697444.31,326871.74,319839.32,422645.06,416430.61,365656.13,347870.2,332867.77,2532180.83,1.9280258787837,0.331364829896449,0.02021,68.97,1.8276
"645","HUN",1985,1.874,661592.04,336137.45,311265.94,392386.39,432445.84,368729.79,355473.18,330774.02,2527212.61,1.83251075183579,0.326380228848257,0.02071,68.91,1.8194
"646","HUN",1986,1.869,643488.12,344801.35,304717.15,365883.13,440190.69,383971.03,349928.36,333236.25,2522727.96,1.78553411680584,0.319524670428594,0.01889,69.1,1.8168
"647","HUN",1987,1.854,629023.66,350935.58,303361.35,343197.75,441889.53,397562.7,347906.96,333624.09,2518477.96,1.74834391641847,0.311730851915019,0.01714,69.57,1.8264
"648","HUN",1988,1.846,621362.11,353617.4,311666.8,327120.58,434332.15,400655.15,350396.53,338251.07,2516039.68,1.72872264478754,0.302639396370728,0.01572,69.94,1.8434
"649","HUN",1989,1.838,618681.72,355466.6,322195.3,315286.9,415245.7,408727.3,358516.86,339487.05,2514925.71,1.7220278208536,0.290478799073552,0.01567,69.39,1.8562
"650","HUN",1990,1.868,617232,373452,331792,306619,385382,424242,361232,346810,2529529,1.70807450715133,0.273569111087479,0.01494,69.38,1.855
"651","HUN",1991,1.875,615484.64,394764.98,342046.88,301098.3,361586.9,432926.33,377295.87,342761.1,2552480.36,1.68792385144934,0.259624015285273,0.01568,69.43,1.8562
"652","HUN",1992,1.776,616251.79,410881.76,349100.82,301322.34,340896.02,436210.5,391543.12,341918.47,2571873.03,1.67728440699889,0.249708423591969,0.01376,69.17,1.8406
"653","HUN",1993,1.687,613126.65,421750.62,352535.17,311042.63,326323.12,430454.62,395987.14,345163.53,2583256.83,1.66142464046055,0.246729532502581,0.0122,69.18,1.8088
"654","HUN",1994,1.642,606789.78,426688.29,354395.02,322787.07,315991.19,413303.69,405310.43,353469.35,2591945.04,1.63874171498636,0.246447455537097,0.01147,69.6,1.7696
"655","HUN",1995,1.571,599263.96,414899.39,370919.69,333337.96,308912.25,385834.88,421401.56,357728.66,2593034.39,1.61773701736366,0.247682873962963,0.01049,69.98,1.7102
"656","HUN",1996,1.458,585329.99,396024.86,389874.85,343520.29,303330.73,362579.31,429718.76,373502.98,2598551.78,1.57676670579949,0.24892750838315,0.01055,70.59,1.6268
"657","HUN",1997,1.377,564254.21,379565.03,405159.65,350118.86,303684.18,342078.49,433461.63,386590.21,2600658.05,1.51876155729124,0.251399079552193,0.00961,71,1.547
"658","HUN",1998,1.327,543142.96,362042.81,415773.27,352874.78,313288.97,327437.6,428098.11,391756.12,2591271.66,1.46723355126726,0.257079857848636,0.00955,70.92,1.475
"659","HUN",1999,1.284,523268.1,346677.79,421519.6,353773.52,324481.59,317538.06,411451.07,401339.15,2576780.78,1.42149333324351,0.263218010342347,0.00831,71.04,1.4034
"660","HUN",2000,1.321,503576.19,334005.49,411803.77,368464.38,334685.87,310650.46,384921.67,416459.97,2560991.61,1.37643298643997,0.274561715569228,0.00933,71.76,1.3534
"661","HUN",2001,1.31,489605.28,327879.74,396059.72,385069.71,344760.66,305081.15,362442.69,424438.12,2545731.79,1.34626788786732,0.286687848604821,0.00814,72.4,1.3238
"662","HUN",2002,1.303,479193,321611,381401,401824,352609,305330,341518,429610,2533903,1.32378824288065,0.297735548677278,0.00723,72.52,1.309
"663","HUN",2003,1.272,477677,316852,364323,413333,354986,314267,327071,423405,2514237,1.3299219604198,0.305587341209281,0.00729,72.52,1.298
"664","HUN",2004,1.276,476348,313686,349429,421713,355413,325815,317051,407471,2490578,1.33882014536385,0.312026364964277,0.00668,72.93,1.2964
"665","HUN",2005,1.307,477844,310598,336821,414201,370697,336735,310409,380855,2460316,1.35954405856809,0.31902324742025,0.00634,72.88,1.2936
"666","HUN",2006,1.34,478381,307067,331566,399708,387716,346868,304222,358010,2435157,1.37513392360328,0.323356563868367,0.00581,73.37,1.2996
"667","HUN",2007,1.316,482156,304785,325797,385623,404490,353987,304337,337823,2416842,1.39648847545682,0.326919591764791,0.00588,73.46,1.3022
"668","HUN",2008,1.348,483544,302749,321378,369140,416515,356460,313665,323847,2403754,1.40813411022925,0.326845009930301,0.00569,73.98,1.3174
"669","HUN",2009,1.322,487281,298807,318424,355357,425376,356829,325279,313990,2394062,1.42476134703278,0.326112272781574,0.00513,74.2,1.3266
